**** File name: ./output/1MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	492/769 	 [%] = 63.979194
**** File name: ./output/1MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
