**** File name: ./output/10MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	3996/7688 	 [%] = 51.977107
**** File name: ./output/10MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	7624/7688 	 [%] = 99.167534
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	7598/7688 	 [%] = 98.829344
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	7594/7688 	 [%] = 98.777315
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	7615/7688 	 [%] = 99.050468
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	7593/7688 	 [%] = 98.764308
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	7618/7688 	 [%] = 99.089490
Xor file present: 	7636/7688 	 [%] = 99.323621
**** File name: ./output/10MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7636/7688 	 [%] = 99.323621
**** File name: ./output/10MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	7621/7688 	 [%] = 99.128512
Xor file present: 	7658/7688 	 [%] = 99.609781
**** File name: ./output/10MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7658/7688 	 [%] = 99.609781
**** File name: ./output/10MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	7653/7688 	 [%] = 99.544745
Xor file present: 	7669/7688 	 [%] = 99.752862
**** File name: ./output/10MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7669/7688 	 [%] = 99.752862
**** File name: ./output/10MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	7660/7688 	 [%] = 99.635796
Xor file present: 	7666/7688 	 [%] = 99.713840
**** File name: ./output/10MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7666/7688 	 [%] = 99.713840
**** File name: ./output/10MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	7615/7688 	 [%] = 99.050468
Xor file present: 	7667/7688 	 [%] = 99.726847
**** File name: ./output/10MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7667/7688 	 [%] = 99.726847
**** File name: ./output/10MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	7659/7688 	 [%] = 99.622789
Xor file present: 	7662/7688 	 [%] = 99.661811
**** File name: ./output/10MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7662/7688 	 [%] = 99.661811
**** File name: ./output/10MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	7662/7688 	 [%] = 99.661811
Xor file present: 	7662/7688 	 [%] = 99.661811
**** File name: ./output/10MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7662/7688 	 [%] = 99.661811
**** File name: ./output/10MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	7513/7688 	 [%] = 97.723725
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	7657/7688 	 [%] = 99.596774
Xor file present: 	7666/7688 	 [%] = 99.713840
**** File name: ./output/10MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7666/7688 	 [%] = 99.713840
**** File name: ./output/10MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	7653/7688 	 [%] = 99.544745
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	7646/7688 	 [%] = 99.453694
Xor file present: 	7674/7688 	 [%] = 99.817898
**** File name: ./output/10MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7674/7688 	 [%] = 99.817898
**** File name: ./output/10MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	7658/7688 	 [%] = 99.609781
Xor file present: 	7672/7688 	 [%] = 99.791883
**** File name: ./output/10MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7672/7688 	 [%] = 99.791883
**** File name: ./output/10MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	7664/7688 	 [%] = 99.687825
Xor file present: 	7661/7688 	 [%] = 99.648803
**** File name: ./output/10MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7661/7688 	 [%] = 99.648803
**** File name: ./output/10MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	7668/7688 	 [%] = 99.739854
Xor file present: 	7671/7688 	 [%] = 99.778876
**** File name: ./output/10MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7671/7688 	 [%] = 99.778876
**** File name: ./output/10MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	7658/7688 	 [%] = 99.609781
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	7627/7688 	 [%] = 99.206556
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	7660/7688 	 [%] = 99.635796
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	7660/7688 	 [%] = 99.635796
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	7667/7688 	 [%] = 99.726847
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	7654/7688 	 [%] = 99.557752
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	7664/7688 	 [%] = 99.687825
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	7657/7688 	 [%] = 99.596774
Xor file present: 	7657/7688 	 [%] = 99.596774
**** File name: ./output/10MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7657/7688 	 [%] = 99.596774
**** File name: ./output/10MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	7636/7688 	 [%] = 99.323621
Xor file present: 	7663/7688 	 [%] = 99.674818
**** File name: ./output/10MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7663/7688 	 [%] = 99.674818
**** File name: ./output/10MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	7658/7688 	 [%] = 99.609781
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	7654/7688 	 [%] = 99.557752
Xor file present: 	7664/7688 	 [%] = 99.687825
**** File name: ./output/10MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7664/7688 	 [%] = 99.687825
**** File name: ./output/10MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	7659/7688 	 [%] = 99.622789
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	7244/7688 	 [%] = 94.224766
Xor file present: 	7675/7688 	 [%] = 99.830905
**** File name: ./output/10MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7675/7688 	 [%] = 99.830905
**** File name: ./output/10MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	7644/7688 	 [%] = 99.427680
Xor file present: 	7656/7688 	 [%] = 99.583767
**** File name: ./output/10MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7656/7688 	 [%] = 99.583767
**** File name: ./output/10MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	7660/7688 	 [%] = 99.635796
Xor file present: 	7666/7688 	 [%] = 99.713840
**** File name: ./output/10MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7666/7688 	 [%] = 99.713840
**** File name: ./output/10MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	7656/7688 	 [%] = 99.583767
Xor file present: 	7663/7688 	 [%] = 99.674818
**** File name: ./output/10MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7663/7688 	 [%] = 99.674818
**** File name: ./output/10MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	7663/7688 	 [%] = 99.674818
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	7661/7688 	 [%] = 99.648803
Xor file present: 	7674/7688 	 [%] = 99.817898
**** File name: ./output/10MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7674/7688 	 [%] = 99.817898
**** File name: ./output/10MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	7649/7688 	 [%] = 99.492716
Xor file present: 	7661/7688 	 [%] = 99.648803
**** File name: ./output/10MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7661/7688 	 [%] = 99.648803
**** File name: ./output/10MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	7665/7688 	 [%] = 99.700832
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	7651/7688 	 [%] = 99.518730
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	7670/7688 	 [%] = 99.765869
Xor file present: 	7662/7688 	 [%] = 99.661811
**** File name: ./output/10MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7662/7688 	 [%] = 99.661811
**** File name: ./output/10MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	7655/7688 	 [%] = 99.570760
Xor file present: 	7676/7688 	 [%] = 99.843913
**** File name: ./output/10MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7676/7688 	 [%] = 99.843913
**** File name: ./output/10MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	7657/7688 	 [%] = 99.596774
Xor file present: 	7667/7688 	 [%] = 99.726847
**** File name: ./output/10MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7667/7688 	 [%] = 99.726847
**** File name: ./output/10MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	7660/7688 	 [%] = 99.635796
Xor file present: 	7664/7688 	 [%] = 99.687825
**** File name: ./output/10MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7664/7688 	 [%] = 99.687825
**** File name: ./output/10MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	7659/7688 	 [%] = 99.622789
Xor file present: 	7665/7688 	 [%] = 99.700832
**** File name: ./output/10MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7665/7688 	 [%] = 99.700832
**** File name: ./output/10MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	7659/7688 	 [%] = 99.622789
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7673/7688 	 [%] = 99.804891
**** File name: ./output/10MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	7668/7688 	 [%] = 99.739854
Xor file present: 	7669/7688 	 [%] = 99.752862
**** File name: ./output/10MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7669/7688 	 [%] = 99.752862
**** File name: ./output/10MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	7670/7688 	 [%] = 99.765869
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	7523/7688 	 [%] = 97.853798
Xor file present: 	7665/7688 	 [%] = 99.700832
**** File name: ./output/10MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7665/7688 	 [%] = 99.700832
**** File name: ./output/10MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	7661/7688 	 [%] = 99.648803
Xor file present: 	7663/7688 	 [%] = 99.674818
**** File name: ./output/10MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7663/7688 	 [%] = 99.674818
**** File name: ./output/10MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	7659/7688 	 [%] = 99.622789
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	7654/7688 	 [%] = 99.557752
Xor file present: 	7665/7688 	 [%] = 99.700832
**** File name: ./output/10MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7665/7688 	 [%] = 99.700832
**** File name: ./output/10MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	7656/7688 	 [%] = 99.583767
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7670/7688 	 [%] = 99.765869
**** File name: ./output/10MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	7643/7688 	 [%] = 99.414672
Xor file present: 	7669/7688 	 [%] = 99.752862
**** File name: ./output/10MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7669/7688 	 [%] = 99.752862
**** File name: ./output/10MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	7661/7688 	 [%] = 99.648803
Xor file present: 	7667/7688 	 [%] = 99.726847
**** File name: ./output/10MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7667/7688 	 [%] = 99.726847
**** File name: ./output/10MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	7668/7688 	 [%] = 99.739854
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7668/7688 	 [%] = 99.739854
**** File name: ./output/10MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	7665/7688 	 [%] = 99.700832
Xor file present: 	7671/7688 	 [%] = 99.778876
**** File name: ./output/10MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7671/7688 	 [%] = 99.778876
