**** File name: ./output/50MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	21869/38438 	 [%] = 56.894219
**** File name: ./output/50MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38190/38438 	 [%] = 99.354805
**** File name: ./output/50MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	38145/38438 	 [%] = 99.237733
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	38137/38438 	 [%] = 99.216921
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	38123/38438 	 [%] = 99.180498
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	38101/38438 	 [%] = 99.123263
Xor file present: 	38192/38438 	 [%] = 99.360008
**** File name: ./output/50MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38192/38438 	 [%] = 99.360008
**** File name: ./output/50MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	38099/38438 	 [%] = 99.118060
Xor file present: 	38147/38438 	 [%] = 99.242937
**** File name: ./output/50MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38147/38438 	 [%] = 99.242937
**** File name: ./output/50MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	38155/38438 	 [%] = 99.263749
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	38319/38438 	 [%] = 99.690411
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	38324/38438 	 [%] = 99.703418
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	38324/38438 	 [%] = 99.703418
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	38333/38438 	 [%] = 99.726833
Xor file present: 	38329/38438 	 [%] = 99.716426
**** File name: ./output/50MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38329/38438 	 [%] = 99.716426
**** File name: ./output/50MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	38306/38438 	 [%] = 99.656590
Xor file present: 	38340/38438 	 [%] = 99.745044
**** File name: ./output/50MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38340/38438 	 [%] = 99.745044
**** File name: ./output/50MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	38337/38438 	 [%] = 99.737239
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	38312/38438 	 [%] = 99.672199
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	38318/38438 	 [%] = 99.687809
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	38314/38438 	 [%] = 99.677403
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	38322/38438 	 [%] = 99.698215
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	38315/38438 	 [%] = 99.680004
Xor file present: 	38352/38438 	 [%] = 99.776263
**** File name: ./output/50MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38352/38438 	 [%] = 99.776263
**** File name: ./output/50MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	38307/38438 	 [%] = 99.659191
Xor file present: 	38366/38438 	 [%] = 99.812685
**** File name: ./output/50MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38366/38438 	 [%] = 99.812685
**** File name: ./output/50MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	38299/38438 	 [%] = 99.638379
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	38300/38438 	 [%] = 99.640980
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	38329/38438 	 [%] = 99.716426
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	38345/38438 	 [%] = 99.758052
Xor file present: 	38348/38438 	 [%] = 99.765857
**** File name: ./output/50MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38348/38438 	 [%] = 99.765857
**** File name: ./output/50MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	38332/38438 	 [%] = 99.724231
Xor file present: 	38331/38438 	 [%] = 99.721630
**** File name: ./output/50MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38331/38438 	 [%] = 99.721630
**** File name: ./output/50MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	38328/38438 	 [%] = 99.713825
Xor file present: 	38331/38438 	 [%] = 99.721630
**** File name: ./output/50MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38331/38438 	 [%] = 99.721630
**** File name: ./output/50MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	38323/38438 	 [%] = 99.700817
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	38340/38438 	 [%] = 99.745044
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	38302/38438 	 [%] = 99.646183
Xor file present: 	38363/38438 	 [%] = 99.804881
**** File name: ./output/50MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38363/38438 	 [%] = 99.804881
**** File name: ./output/50MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	38325/38438 	 [%] = 99.706020
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	38312/38438 	 [%] = 99.672199
Xor file present: 	38338/38438 	 [%] = 99.739841
**** File name: ./output/50MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38338/38438 	 [%] = 99.739841
**** File name: ./output/50MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	38335/38438 	 [%] = 99.732036
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	38300/38438 	 [%] = 99.640980
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	38328/38438 	 [%] = 99.713825
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	38307/38438 	 [%] = 99.659191
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	38323/38438 	 [%] = 99.700817
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	38327/38438 	 [%] = 99.711223
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	38299/38438 	 [%] = 99.638379
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	38325/38438 	 [%] = 99.706020
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	38330/38438 	 [%] = 99.719028
Xor file present: 	38336/38438 	 [%] = 99.734638
**** File name: ./output/50MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38336/38438 	 [%] = 99.734638
**** File name: ./output/50MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	38300/38438 	 [%] = 99.640980
Xor file present: 	38335/38438 	 [%] = 99.732036
**** File name: ./output/50MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38335/38438 	 [%] = 99.732036
**** File name: ./output/50MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	38285/38438 	 [%] = 99.601956
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	38327/38438 	 [%] = 99.711223
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	38304/38438 	 [%] = 99.651387
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	38311/38438 	 [%] = 99.669598
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	38342/38438 	 [%] = 99.750247
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	38305/38438 	 [%] = 99.653988
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	38323/38438 	 [%] = 99.700817
Xor file present: 	38354/38438 	 [%] = 99.781466
**** File name: ./output/50MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38354/38438 	 [%] = 99.781466
**** File name: ./output/50MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	38331/38438 	 [%] = 99.721630
Xor file present: 	38324/38438 	 [%] = 99.703418
**** File name: ./output/50MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38324/38438 	 [%] = 99.703418
**** File name: ./output/50MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	38327/38438 	 [%] = 99.711223
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	38323/38438 	 [%] = 99.700817
Xor file present: 	38328/38438 	 [%] = 99.713825
**** File name: ./output/50MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38328/38438 	 [%] = 99.713825
**** File name: ./output/50MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	38308/38438 	 [%] = 99.661793
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	38326/38438 	 [%] = 99.708622
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	38324/38438 	 [%] = 99.703418
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	38332/38438 	 [%] = 99.724231
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	38303/38438 	 [%] = 99.648785
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	38328/38438 	 [%] = 99.713825
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	38331/38438 	 [%] = 99.721630
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	38317/38438 	 [%] = 99.685207
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38333/38438 	 [%] = 99.726833
