**** File name: ./output/1MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	445/769 	 [%] = 57.867360
**** File name: ./output/1MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	736/769 	 [%] = 95.708713
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	725/769 	 [%] = 94.278283
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	745/769 	 [%] = 96.879064
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	721/769 	 [%] = 93.758127
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	711/769 	 [%] = 92.457737
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	713/769 	 [%] = 92.717815
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	730/769 	 [%] = 94.928479
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	721/769 	 [%] = 93.758127
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	729/769 	 [%] = 94.798440
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	740/769 	 [%] = 96.228869
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	745/769 	 [%] = 96.879064
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	699/769 	 [%] = 90.897269
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	743/769 	 [%] = 96.618986
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	750/769 	 [%] = 97.529259
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	747/769 	 [%] = 97.139142
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	730/769 	 [%] = 94.928479
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	711/769 	 [%] = 92.457737
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	700/769 	 [%] = 91.027308
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	749/769 	 [%] = 97.399220
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	758/769 	 [%] = 98.569571
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	724/769 	 [%] = 94.148244
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	703/769 	 [%] = 91.417425
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	743/769 	 [%] = 96.618986
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	730/769 	 [%] = 94.928479
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	724/769 	 [%] = 94.148244
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	721/769 	 [%] = 93.758127
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	737/769 	 [%] = 95.838752
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	747/769 	 [%] = 97.139142
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	729/769 	 [%] = 94.798440
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	746/769 	 [%] = 97.009103
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	725/769 	 [%] = 94.278283
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	702/769 	 [%] = 91.287386
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	723/769 	 [%] = 94.018205
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	711/769 	 [%] = 92.457737
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	719/769 	 [%] = 93.498049
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	705/769 	 [%] = 91.677503
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
