**** File name: ./output/75MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	32485/57657 	 [%] = 56.341815
**** File name: ./output/75MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57274/57657 	 [%] = 99.335727
**** File name: ./output/75MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	57121/57657 	 [%] = 99.070364
Xor file present: 	57267/57657 	 [%] = 99.323586
**** File name: ./output/75MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57267/57657 	 [%] = 99.323586
**** File name: ./output/75MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	57123/57657 	 [%] = 99.073833
Xor file present: 	57263/57657 	 [%] = 99.316648
**** File name: ./output/75MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57263/57657 	 [%] = 99.316648
**** File name: ./output/75MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	57164/57657 	 [%] = 99.144943
Xor file present: 	57267/57657 	 [%] = 99.323586
**** File name: ./output/75MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57267/57657 	 [%] = 99.323586
**** File name: ./output/75MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	57148/57657 	 [%] = 99.117193
Xor file present: 	57272/57657 	 [%] = 99.332258
**** File name: ./output/75MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57272/57657 	 [%] = 99.332258
**** File name: ./output/75MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	57197/57657 	 [%] = 99.202178
Xor file present: 	57260/57657 	 [%] = 99.311445
**** File name: ./output/75MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57260/57657 	 [%] = 99.311445
**** File name: ./output/75MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	57138/57657 	 [%] = 99.099849
Xor file present: 	57272/57657 	 [%] = 99.332258
**** File name: ./output/75MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57272/57657 	 [%] = 99.332258
**** File name: ./output/75MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	57452/57657 	 [%] = 99.644449
Xor file present: 	57495/57657 	 [%] = 99.719028
**** File name: ./output/75MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57495/57657 	 [%] = 99.719028
**** File name: ./output/75MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	57469/57657 	 [%] = 99.673934
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	57494/57657 	 [%] = 99.717294
Xor file present: 	57520/57657 	 [%] = 99.762388
**** File name: ./output/75MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57520/57657 	 [%] = 99.762388
**** File name: ./output/75MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	57481/57657 	 [%] = 99.694747
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	57484/57657 	 [%] = 99.699950
Xor file present: 	57512/57657 	 [%] = 99.748513
**** File name: ./output/75MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57512/57657 	 [%] = 99.748513
**** File name: ./output/75MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	57486/57657 	 [%] = 99.703418
Xor file present: 	57528/57657 	 [%] = 99.776263
**** File name: ./output/75MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57528/57657 	 [%] = 99.776263
**** File name: ./output/75MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	57479/57657 	 [%] = 99.691278
Xor file present: 	57502/57657 	 [%] = 99.731169
**** File name: ./output/75MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57502/57657 	 [%] = 99.731169
**** File name: ./output/75MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	57471/57657 	 [%] = 99.677403
Xor file present: 	57515/57657 	 [%] = 99.753716
**** File name: ./output/75MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57515/57657 	 [%] = 99.753716
**** File name: ./output/75MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	57482/57657 	 [%] = 99.696481
Xor file present: 	57527/57657 	 [%] = 99.774529
**** File name: ./output/75MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57527/57657 	 [%] = 99.774529
**** File name: ./output/75MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	57480/57657 	 [%] = 99.693012
Xor file present: 	57498/57657 	 [%] = 99.724231
**** File name: ./output/75MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57498/57657 	 [%] = 99.724231
**** File name: ./output/75MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	57465/57657 	 [%] = 99.666996
Xor file present: 	57532/57657 	 [%] = 99.783201
**** File name: ./output/75MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57532/57657 	 [%] = 99.783201
**** File name: ./output/75MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	57479/57657 	 [%] = 99.691278
Xor file present: 	57532/57657 	 [%] = 99.783201
**** File name: ./output/75MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57532/57657 	 [%] = 99.783201
**** File name: ./output/75MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	57473/57657 	 [%] = 99.680871
Xor file present: 	57519/57657 	 [%] = 99.760654
**** File name: ./output/75MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57519/57657 	 [%] = 99.760654
**** File name: ./output/75MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	57479/57657 	 [%] = 99.691278
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	57472/57657 	 [%] = 99.679137
Xor file present: 	57515/57657 	 [%] = 99.753716
**** File name: ./output/75MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57515/57657 	 [%] = 99.753716
**** File name: ./output/75MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	57455/57657 	 [%] = 99.649652
Xor file present: 	57512/57657 	 [%] = 99.748513
**** File name: ./output/75MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57512/57657 	 [%] = 99.748513
**** File name: ./output/75MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	57488/57657 	 [%] = 99.706887
Xor file present: 	57485/57657 	 [%] = 99.701684
**** File name: ./output/75MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57485/57657 	 [%] = 99.701684
**** File name: ./output/75MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	57486/57657 	 [%] = 99.703418
Xor file present: 	57522/57657 	 [%] = 99.765857
**** File name: ./output/75MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57522/57657 	 [%] = 99.765857
**** File name: ./output/75MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	57466/57657 	 [%] = 99.668731
Xor file present: 	57520/57657 	 [%] = 99.762388
**** File name: ./output/75MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57520/57657 	 [%] = 99.762388
**** File name: ./output/75MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	57474/57657 	 [%] = 99.682606
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	57475/57657 	 [%] = 99.684340
Xor file present: 	57526/57657 	 [%] = 99.772794
**** File name: ./output/75MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57526/57657 	 [%] = 99.772794
**** File name: ./output/75MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	57452/57657 	 [%] = 99.644449
Xor file present: 	57527/57657 	 [%] = 99.774529
**** File name: ./output/75MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57527/57657 	 [%] = 99.774529
**** File name: ./output/75MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	57471/57657 	 [%] = 99.677403
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	57496/57657 	 [%] = 99.720762
Xor file present: 	57519/57657 	 [%] = 99.760654
**** File name: ./output/75MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57519/57657 	 [%] = 99.760654
**** File name: ./output/75MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	57454/57657 	 [%] = 99.647918
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	57477/57657 	 [%] = 99.687809
Xor file present: 	57510/57657 	 [%] = 99.745044
**** File name: ./output/75MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57510/57657 	 [%] = 99.745044
**** File name: ./output/75MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	57490/57657 	 [%] = 99.710356
Xor file present: 	57500/57657 	 [%] = 99.727700
**** File name: ./output/75MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57500/57657 	 [%] = 99.727700
**** File name: ./output/75MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	57473/57657 	 [%] = 99.680871
Xor file present: 	57518/57657 	 [%] = 99.758919
**** File name: ./output/75MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57518/57657 	 [%] = 99.758919
**** File name: ./output/75MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	57502/57657 	 [%] = 99.731169
Xor file present: 	57513/57657 	 [%] = 99.750247
**** File name: ./output/75MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57513/57657 	 [%] = 99.750247
**** File name: ./output/75MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	57483/57657 	 [%] = 99.698215
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	57478/57657 	 [%] = 99.689543
Xor file present: 	57513/57657 	 [%] = 99.750247
**** File name: ./output/75MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57513/57657 	 [%] = 99.750247
**** File name: ./output/75MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	57475/57657 	 [%] = 99.684340
Xor file present: 	57515/57657 	 [%] = 99.753716
**** File name: ./output/75MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57515/57657 	 [%] = 99.753716
**** File name: ./output/75MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	57462/57657 	 [%] = 99.661793
Xor file present: 	57517/57657 	 [%] = 99.757185
**** File name: ./output/75MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57517/57657 	 [%] = 99.757185
**** File name: ./output/75MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	57483/57657 	 [%] = 99.698215
Xor file present: 	57492/57657 	 [%] = 99.713825
**** File name: ./output/75MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57492/57657 	 [%] = 99.713825
**** File name: ./output/75MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	57470/57657 	 [%] = 99.675668
Xor file present: 	57518/57657 	 [%] = 99.758919
**** File name: ./output/75MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57518/57657 	 [%] = 99.758919
**** File name: ./output/75MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	57482/57657 	 [%] = 99.696481
Xor file present: 	57513/57657 	 [%] = 99.750247
**** File name: ./output/75MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57513/57657 	 [%] = 99.750247
**** File name: ./output/75MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	57468/57657 	 [%] = 99.672199
Xor file present: 	57533/57657 	 [%] = 99.784935
**** File name: ./output/75MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57533/57657 	 [%] = 99.784935
**** File name: ./output/75MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	57453/57657 	 [%] = 99.646183
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57508/57657 	 [%] = 99.741575
**** File name: ./output/75MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	57478/57657 	 [%] = 99.689543
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	57460/57657 	 [%] = 99.658324
Xor file present: 	57506/57657 	 [%] = 99.738106
**** File name: ./output/75MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57506/57657 	 [%] = 99.738106
**** File name: ./output/75MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	57479/57657 	 [%] = 99.691278
Xor file present: 	57507/57657 	 [%] = 99.739841
**** File name: ./output/75MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57507/57657 	 [%] = 99.739841
**** File name: ./output/75MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	57474/57657 	 [%] = 99.682606
Xor file present: 	57522/57657 	 [%] = 99.765857
**** File name: ./output/75MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57522/57657 	 [%] = 99.765857
**** File name: ./output/75MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	57489/57657 	 [%] = 99.708622
Xor file present: 	57510/57657 	 [%] = 99.745044
**** File name: ./output/75MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57510/57657 	 [%] = 99.745044
**** File name: ./output/75MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	57469/57657 	 [%] = 99.673934
Xor file present: 	57517/57657 	 [%] = 99.757185
**** File name: ./output/75MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57517/57657 	 [%] = 99.757185
**** File name: ./output/75MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	57472/57657 	 [%] = 99.679137
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	57458/57657 	 [%] = 99.654855
Xor file present: 	57529/57657 	 [%] = 99.777997
**** File name: ./output/75MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57529/57657 	 [%] = 99.777997
**** File name: ./output/75MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	57489/57657 	 [%] = 99.708622
Xor file present: 	57503/57657 	 [%] = 99.732903
**** File name: ./output/75MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57503/57657 	 [%] = 99.732903
**** File name: ./output/75MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	57465/57657 	 [%] = 99.666996
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	57479/57657 	 [%] = 99.691278
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57511/57657 	 [%] = 99.746778
**** File name: ./output/75MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	57479/57657 	 [%] = 99.691278
Xor file present: 	57528/57657 	 [%] = 99.776263
**** File name: ./output/75MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	57656/57657 	 [%] = 99.998266
Xor file present: 	57528/57657 	 [%] = 99.776263
**** File name: ./output/75MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	57477/57657 	 [%] = 99.687809
Xor file present: 	57521/57657 	 [%] = 99.764122
**** File name: ./output/75MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57521/57657 	 [%] = 99.764122
