**** File name: ./output/25MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	10728/19219 	 [%] = 55.819762
**** File name: ./output/25MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19115/19219 	 [%] = 99.458869
**** File name: ./output/25MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	19046/19219 	 [%] = 99.099849
Xor file present: 	19096/19219 	 [%] = 99.360008
**** File name: ./output/25MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19096/19219 	 [%] = 99.360008
**** File name: ./output/25MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	19038/19219 	 [%] = 99.058224
Xor file present: 	19102/19219 	 [%] = 99.391227
**** File name: ./output/25MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19102/19219 	 [%] = 99.391227
**** File name: ./output/25MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	19060/19219 	 [%] = 99.172694
Xor file present: 	19098/19219 	 [%] = 99.370415
**** File name: ./output/25MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19098/19219 	 [%] = 99.370415
**** File name: ./output/25MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	19039/19219 	 [%] = 99.063427
Xor file present: 	19093/19219 	 [%] = 99.344399
**** File name: ./output/25MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19093/19219 	 [%] = 99.344399
**** File name: ./output/25MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	19021/19219 	 [%] = 98.969769
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	19089/19219 	 [%] = 99.323586
Xor file present: 	19083/19219 	 [%] = 99.292367
**** File name: ./output/25MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19083/19219 	 [%] = 99.292367
**** File name: ./output/25MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	19164/19219 	 [%] = 99.713825
Xor file present: 	19163/19219 	 [%] = 99.708622
**** File name: ./output/25MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19163/19219 	 [%] = 99.708622
**** File name: ./output/25MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19165/19219 	 [%] = 99.719028
**** File name: ./output/25MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19165/19219 	 [%] = 99.719028
**** File name: ./output/25MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	19117/19219 	 [%] = 99.469275
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	19160/19219 	 [%] = 99.693012
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	19168/19219 	 [%] = 99.734638
Xor file present: 	19161/19219 	 [%] = 99.698215
**** File name: ./output/25MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19161/19219 	 [%] = 99.698215
**** File name: ./output/25MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	19176/19219 	 [%] = 99.776263
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	19163/19219 	 [%] = 99.708622
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	19156/19219 	 [%] = 99.672199
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	19153/19219 	 [%] = 99.656590
Xor file present: 	19155/19219 	 [%] = 99.666996
**** File name: ./output/25MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19155/19219 	 [%] = 99.666996
**** File name: ./output/25MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	19164/19219 	 [%] = 99.713825
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	19131/19219 	 [%] = 99.542120
Xor file present: 	19179/19219 	 [%] = 99.791873
**** File name: ./output/25MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19179/19219 	 [%] = 99.791873
**** File name: ./output/25MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	19157/19219 	 [%] = 99.677403
Xor file present: 	19191/19219 	 [%] = 99.854311
**** File name: ./output/25MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19191/19219 	 [%] = 99.854311
**** File name: ./output/25MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19178/19219 	 [%] = 99.786669
**** File name: ./output/25MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19178/19219 	 [%] = 99.786669
**** File name: ./output/25MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	19155/19219 	 [%] = 99.666996
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	19156/19219 	 [%] = 99.672199
Xor file present: 	19165/19219 	 [%] = 99.719028
**** File name: ./output/25MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19165/19219 	 [%] = 99.719028
**** File name: ./output/25MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	19158/19219 	 [%] = 99.682606
Xor file present: 	19176/19219 	 [%] = 99.776263
**** File name: ./output/25MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19176/19219 	 [%] = 99.776263
**** File name: ./output/25MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	19167/19219 	 [%] = 99.729434
Xor file present: 	19164/19219 	 [%] = 99.713825
**** File name: ./output/25MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19164/19219 	 [%] = 99.713825
**** File name: ./output/25MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	19178/19219 	 [%] = 99.786669
Xor file present: 	19184/19219 	 [%] = 99.817889
**** File name: ./output/25MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19184/19219 	 [%] = 99.817889
**** File name: ./output/25MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	19155/19219 	 [%] = 99.666996
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	19165/19219 	 [%] = 99.719028
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	19144/19219 	 [%] = 99.609761
Xor file present: 	19171/19219 	 [%] = 99.750247
**** File name: ./output/25MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19171/19219 	 [%] = 99.750247
**** File name: ./output/25MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	19158/19219 	 [%] = 99.682606
Xor file present: 	19156/19219 	 [%] = 99.672199
**** File name: ./output/25MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19156/19219 	 [%] = 99.672199
**** File name: ./output/25MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	19166/19219 	 [%] = 99.724231
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	19156/19219 	 [%] = 99.672199
Xor file present: 	19166/19219 	 [%] = 99.724231
**** File name: ./output/25MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19166/19219 	 [%] = 99.724231
**** File name: ./output/25MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	19156/19219 	 [%] = 99.672199
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	19155/19219 	 [%] = 99.666996
Xor file present: 	19171/19219 	 [%] = 99.750247
**** File name: ./output/25MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19171/19219 	 [%] = 99.750247
**** File name: ./output/25MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	19158/19219 	 [%] = 99.682606
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19172/19219 	 [%] = 99.755450
**** File name: ./output/25MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	19154/19219 	 [%] = 99.661793
Xor file present: 	19162/19219 	 [%] = 99.703418
**** File name: ./output/25MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19162/19219 	 [%] = 99.703418
**** File name: ./output/25MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	19159/19219 	 [%] = 99.687809
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	19134/19219 	 [%] = 99.557729
Xor file present: 	19158/19219 	 [%] = 99.682606
**** File name: ./output/25MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19158/19219 	 [%] = 99.682606
**** File name: ./output/25MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	19140/19219 	 [%] = 99.588948
Xor file present: 	19181/19219 	 [%] = 99.802279
**** File name: ./output/25MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19181/19219 	 [%] = 99.802279
**** File name: ./output/25MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	19142/19219 	 [%] = 99.599355
Xor file present: 	19166/19219 	 [%] = 99.724231
**** File name: ./output/25MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19166/19219 	 [%] = 99.724231
**** File name: ./output/25MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19168/19219 	 [%] = 99.734638
**** File name: ./output/25MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19168/19219 	 [%] = 99.734638
**** File name: ./output/25MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	19126/19219 	 [%] = 99.516104
Xor file present: 	19174/19219 	 [%] = 99.765857
**** File name: ./output/25MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19174/19219 	 [%] = 99.765857
**** File name: ./output/25MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	19132/19219 	 [%] = 99.547323
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19169/19219 	 [%] = 99.739841
**** File name: ./output/25MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	19163/19219 	 [%] = 99.708622
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	19143/19219 	 [%] = 99.604558
Xor file present: 	19177/19219 	 [%] = 99.781466
**** File name: ./output/25MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19177/19219 	 [%] = 99.781466
**** File name: ./output/25MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	19164/19219 	 [%] = 99.713825
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	19165/19219 	 [%] = 99.719028
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19167/19219 	 [%] = 99.729434
**** File name: ./output/25MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	19144/19219 	 [%] = 99.609761
Xor file present: 	19174/19219 	 [%] = 99.765857
**** File name: ./output/25MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19174/19219 	 [%] = 99.765857
**** File name: ./output/25MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	19153/19219 	 [%] = 99.656590
Xor file present: 	19177/19219 	 [%] = 99.781466
**** File name: ./output/25MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19177/19219 	 [%] = 99.781466
**** File name: ./output/25MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	19153/19219 	 [%] = 99.656590
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	19162/19219 	 [%] = 99.703418
Xor file present: 	19171/19219 	 [%] = 99.750247
**** File name: ./output/25MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19171/19219 	 [%] = 99.750247
**** File name: ./output/25MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	19164/19219 	 [%] = 99.713825
Xor file present: 	19184/19219 	 [%] = 99.817889
**** File name: ./output/25MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19184/19219 	 [%] = 99.817889
**** File name: ./output/25MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	19160/19219 	 [%] = 99.693012
Xor file present: 	19156/19219 	 [%] = 99.672199
**** File name: ./output/25MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19156/19219 	 [%] = 99.672199
**** File name: ./output/25MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	19154/19219 	 [%] = 99.661793
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19173/19219 	 [%] = 99.760654
**** File name: ./output/25MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	19169/19219 	 [%] = 99.739841
Xor file present: 	19175/19219 	 [%] = 99.771060
**** File name: ./output/25MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19175/19219 	 [%] = 99.771060
