**** File name: ./output/50MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	24242/38438 	 [%] = 63.067797
**** File name: ./output/50MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	38199/38438 	 [%] = 99.378219
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	38200/38438 	 [%] = 99.380821
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	38173/38438 	 [%] = 99.310578
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	38162/38438 	 [%] = 99.281961
Xor file present: 	38192/38438 	 [%] = 99.360008
**** File name: ./output/50MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38192/38438 	 [%] = 99.360008
**** File name: ./output/50MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	38151/38438 	 [%] = 99.253343
Xor file present: 	38147/38438 	 [%] = 99.242937
**** File name: ./output/50MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38147/38438 	 [%] = 99.242937
**** File name: ./output/50MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	38197/38438 	 [%] = 99.373016
Xor file present: 	38176/38438 	 [%] = 99.318383
**** File name: ./output/50MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38176/38438 	 [%] = 99.318383
**** File name: ./output/50MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	38332/38438 	 [%] = 99.724231
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	38345/38438 	 [%] = 99.758052
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	38341/38438 	 [%] = 99.747646
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	38349/38438 	 [%] = 99.768458
Xor file present: 	38340/38438 	 [%] = 99.745044
**** File name: ./output/50MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38340/38438 	 [%] = 99.745044
**** File name: ./output/50MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	38346/38438 	 [%] = 99.760654
Xor file present: 	38340/38438 	 [%] = 99.745044
**** File name: ./output/50MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38340/38438 	 [%] = 99.745044
**** File name: ./output/50MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	38362/38438 	 [%] = 99.802279
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	38341/38438 	 [%] = 99.747646
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	38345/38438 	 [%] = 99.758052
Xor file present: 	38346/38438 	 [%] = 99.760654
**** File name: ./output/50MB-spr6-no8.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38346/38438 	 [%] = 99.760654
**** File name: ./output/50MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	38350/38438 	 [%] = 99.771060
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no9.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	38343/38438 	 [%] = 99.752849
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	38328/38438 	 [%] = 99.713825
Xor file present: 	38352/38438 	 [%] = 99.776263
**** File name: ./output/50MB-spr6-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38352/38438 	 [%] = 99.776263
**** File name: ./output/50MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	38326/38438 	 [%] = 99.708622
Xor file present: 	38366/38438 	 [%] = 99.812685
**** File name: ./output/50MB-spr6-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38366/38438 	 [%] = 99.812685
**** File name: ./output/50MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	38319/38438 	 [%] = 99.690411
Xor file present: 	38335/38438 	 [%] = 99.732036
**** File name: ./output/50MB-spr6-no13.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38335/38438 	 [%] = 99.732036
**** File name: ./output/50MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	38327/38438 	 [%] = 99.711223
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	38357/38438 	 [%] = 99.789271
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	38347/38438 	 [%] = 99.763255
Xor file present: 	38348/38438 	 [%] = 99.765857
**** File name: ./output/50MB-spr6-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38348/38438 	 [%] = 99.765857
**** File name: ./output/50MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	38349/38438 	 [%] = 99.768458
Xor file present: 	38331/38438 	 [%] = 99.721630
**** File name: ./output/50MB-spr6-no17.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38331/38438 	 [%] = 99.721630
**** File name: ./output/50MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	38353/38438 	 [%] = 99.778865
Xor file present: 	38341/38438 	 [%] = 99.747646
**** File name: ./output/50MB-spr6-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38341/38438 	 [%] = 99.747646
**** File name: ./output/50MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	38341/38438 	 [%] = 99.747646
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no19.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	38358/38438 	 [%] = 99.791873
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	38339/38438 	 [%] = 99.742442
Xor file present: 	38363/38438 	 [%] = 99.804881
**** File name: ./output/50MB-spr6-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38363/38438 	 [%] = 99.804881
**** File name: ./output/50MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	38348/38438 	 [%] = 99.765857
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	38343/38438 	 [%] = 99.752849
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	38358/38438 	 [%] = 99.791873
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	38320/38438 	 [%] = 99.693012
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38351/38438 	 [%] = 99.773661
**** File name: ./output/50MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	38350/38438 	 [%] = 99.771060
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	38327/38438 	 [%] = 99.711223
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	38338/38438 	 [%] = 99.739841
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	38346/38438 	 [%] = 99.760654
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38347/38438 	 [%] = 99.763255
**** File name: ./output/50MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	38314/38438 	 [%] = 99.677403
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	38348/38438 	 [%] = 99.765857
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no31.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	38348/38438 	 [%] = 99.765857
Xor file present: 	38336/38438 	 [%] = 99.734638
**** File name: ./output/50MB-spr6-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38336/38438 	 [%] = 99.734638
**** File name: ./output/50MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	38341/38438 	 [%] = 99.747646
Xor file present: 	38335/38438 	 [%] = 99.732036
**** File name: ./output/50MB-spr6-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38335/38438 	 [%] = 99.732036
**** File name: ./output/50MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	38330/38438 	 [%] = 99.719028
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	38355/38438 	 [%] = 99.784068
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	38345/38438 	 [%] = 99.758052
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38343/38438 	 [%] = 99.752849
**** File name: ./output/50MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	38336/38438 	 [%] = 99.734638
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no37.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38344/38438 	 [%] = 99.755450
**** File name: ./output/50MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	38360/38438 	 [%] = 99.797076
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no38.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38345/38438 	 [%] = 99.758052
**** File name: ./output/50MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	38331/38438 	 [%] = 99.721630
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	38344/38438 	 [%] = 99.755450
Xor file present: 	38354/38438 	 [%] = 99.781466
**** File name: ./output/50MB-spr6-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38354/38438 	 [%] = 99.781466
**** File name: ./output/50MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	38351/38438 	 [%] = 99.773661
Xor file present: 	38329/38438 	 [%] = 99.716426
**** File name: ./output/50MB-spr6-no41.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38329/38438 	 [%] = 99.716426
**** File name: ./output/50MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	38347/38438 	 [%] = 99.763255
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	38343/38438 	 [%] = 99.752849
Xor file present: 	38328/38438 	 [%] = 99.713825
**** File name: ./output/50MB-spr6-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38328/38438 	 [%] = 99.713825
**** File name: ./output/50MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	38344/38438 	 [%] = 99.755450
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38332/38438 	 [%] = 99.724231
**** File name: ./output/50MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	38349/38438 	 [%] = 99.768458
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38334/38438 	 [%] = 99.729434
**** File name: ./output/50MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	38344/38438 	 [%] = 99.755450
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38349/38438 	 [%] = 99.768458
**** File name: ./output/50MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	38351/38438 	 [%] = 99.773661
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no47.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38353/38438 	 [%] = 99.778865
**** File name: ./output/50MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	38326/38438 	 [%] = 99.708622
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38342/38438 	 [%] = 99.750247
**** File name: ./output/50MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	38357/38438 	 [%] = 99.789271
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38330/38438 	 [%] = 99.719028
**** File name: ./output/50MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	38350/38438 	 [%] = 99.771060
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38339/38438 	 [%] = 99.742442
**** File name: ./output/50MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	38346/38438 	 [%] = 99.760654
Xor file present: 	38333/38438 	 [%] = 99.726833
**** File name: ./output/50MB-spr6-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38333/38438 	 [%] = 99.726833
